opportunity_id,title,description,organization,type,domains,territories,eligibility,funding,deadline,status,official_url,source_id,published_at,updated_at,first_seen_at,last_seen_at,confidence
candidate-53c733899f898d38,Painel PGD,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/programa-de-gestao-e-desempenho-pgd/painel-pgd,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-bd4611b9131e22dc,Perguntas Frequentes,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/programa-de-gestao-e-desempenho-pgd/perguntas-frequentes,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-21eaec0730cd0ddb,Programa de Gestão e Desempenho (PGD),Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/programa-de-gestao-e-desempenho-pgd,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-3b51adf8ef4a06b7,Comitê Gestor do Fundo Nacional sobre Mudança do Clima,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/apoio-a-projetos/fundo-nacional-sobre-mudanca-do-clima,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-e26fc3ae27d548e3,Conselho Nacional dos Povos e Comunidades Tradicionais - CNPCT,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/snpct/dpct/edital-de-eleicoes-do-conselho-nacional-de-povos-e-comunidades-tradicionais,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-a32e55088e512269,Edital FNMA 1/2026 – Iniciativa ArborizaCidades,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/secex/dfre/fundo-nacional-do-meio-ambiente/editais-e-termos-de-referencia-1/edital-fnma-1-de-2026-iniciativa-arborizacidades.pdf,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-c1760466445b37aa,Fundo Nacional do Meio Ambiente,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/apoio-a-projetos/fundo-nacional-do-meio-ambiente/conselho-deliberativo,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-262e840e264f7f70,Oportunidades de Estágio,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/oportunidades-de-estagio,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-395d81bc02345e69,Oportunidades de estágio 2026,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/acesso-a-informacao/oportunidades-de-estagio/oportunidade-de-estagio-2026,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-dadea4c898328953,Retificação,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/secex/dfre/fundo-nacional-do-meio-ambiente/editais-e-termos-de-referencia-1/RetificaodoEditaln01de2026IniciativaArborizaCidades.pdf,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-4da80baf71310e3b,Serviços para Imigrantes,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""conservation"", ""biodiversity""]",[],[],{},,UNKNOWN,https://www.gov.br/pt-br/temas/servicos-para-imigrantes,mma-fnma,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-2d2619f885d1c121,Edital 2015,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""climate"", ""financing""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/secex/dfre/fundo-nacional-sobre-mudanca-do-clima/chamadas-editais-1/edital-2015,mma-fundo-clima,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-2251215bc55ba438,Edital 2018,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""climate"", ""financing""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/secex/dfre/fundo-nacional-sobre-mudanca-do-clima/chamadas-editais-1/edital-2018,mma-fundo-clima,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-22ea6a43eb0f785c,Edital 2022,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""climate"", ""financing""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/secex/dfre/fundo-nacional-sobre-mudanca-do-clima/chamadas-editais-1/edital-2022,mma-fundo-clima,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-7f5e420424a84536,Edital 2023,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""climate"", ""financing""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/secex/dfre/fundo-nacional-sobre-mudanca-do-clima/chamadas-editais-1/edital-2023,mma-fundo-clima,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-cc9bd1ac763cb01f,Edital 2025,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""climate"", ""financing""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/secex/dfre/fundo-nacional-sobre-mudanca-do-clima/chamadas-editais-1/edital-2024,mma-fundo-clima,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-546aa4003fe3eb20,Abrir menu principal de navegação,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""climate"", ""financing""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/secex/dfre/fundo-nacional-sobre-mudanca-do-clima/chamadas-editais-1,mma-fundo-clima,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-d9a14b0e6fb7f40d,Chamadas e editais 2013,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""climate"", ""financing""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/secex/dfre/fundo-nacional-sobre-mudanca-do-clima/chamadas-editais-1/chamadas-e-editais-2013,mma-fundo-clima,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-ea97d3c76436c5e9,Chamadas e editais 2014,Candidate observed on an official source page; detail verification pending.,Ministério do Meio Ambiente,opportunity_candidate,"[""sustainability"", ""climate"", ""financing""]",[],[],{},,UNKNOWN,https://www.gov.br/mma/pt-br/composicao/secex/dfre/fundo-nacional-sobre-mudanca-do-clima/chamadas-editais-1/chamadas-e-editais-2014,mma-fundo-clima,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-8808ec9fac0018f3,"Chamada CNPq/Decit-SCTIE-MS Nº 18/2026 - Avaliações de Políticas, Programas, Projetos e Ações em Saúde",Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/todas-as-chamadas/chamadas-2026/chamada-no-18-2026/chamada-publica-cnpq-N-18-2026,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-67649f26066e2f56,Chamada Pública CNPq N° 07/2026 - Programa Institucional de Bolsas de Pós-Graduação (PIBPG),Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/todas-as-chamadas/chamadas-2026/chamada-no-07-2026/chamada-publica-cnpq-N-07-2026,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-52327a124c1c1897,Chamada Pública CNPq/CAPES/MRE N° 16/2026 - Programa de Estudantes-Convênio de Pós-Graduação (PEC-PG),Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/todas-as-chamadas/chamadas-2026/chamada-no-16-2026/chamada-publica-cnpq-N-16-2026,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-8c13c225616e8c06,Chamada Pública CNPq/MCTI nº 15/2026 - Programa de Cooperação Afro-Brasileira em Ciência e Tecnologia - PROAFRICA,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/todas-as-chamadas/chamadas-2026/chamada-no-15-2026/chamada-publica-cnpq-N-15-2026,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-9df5ecf2f99c8119,Chamada Pública CNPq/MMULHERES Nº 19/2026 PROGRAMA ASAS PARA O FUTURO,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/todas-as-chamadas/chamadas-2026/chamada-no-19-2026/chamada-publica-cnpq-N-19-2026,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-494e0e7007371e2a,Chamada Pública MCTI/CNPq/MIR/MMulheres/MPI Nº 20/2026 Atlânticas - Programa Beatriz Nascimento de Mulheres na Ciência,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/todas-as-chamadas/chamadas-2026/chamada-no-20-2026/chamada-publica-cnpq-N-20-2026,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-6642c8e3af7ae1ac,Chamamento Público CNPq/FNDCT/MCTI Nº 01/2026 Para Participação no Programa de Apoio à Popularização da Ciência nas Unidades da Federação,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/todas-as-chamadas/chamadas-2026/chamamento-no-01-2026/chamamento-publico-01-2026,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-a960be1c45dcd1d1,Ações e Programas,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/acesso-a-informacao/acoes-e-programas,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-36501a2d802296aa,Carta de Serviços,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/acesso-a-informacao/acoes-e-programas/carta-de-servicos-06-25.pdf,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-c685382478fae984,Compartilhe por LinkedIn,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.linkedin.com/shareArticle?mini=true&url=https://www.gov.br/cnpq/pt-br/assuntos/defeso-eleitoral/copy_of_veja-as-chamadas-com-inscricoes-abertas-no-cnpq&title=Veja%20as%20chamadas%20p%C3%BAblicas%20do%20CNPq%20com%20prazo%20aberto%20%C3%A0%20submiss%C3%A3o%20de%20propostas,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-7a86b20ed3444b82,Compartilhe por Twitter,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://twitter.com/share?text=Veja%20as%20chamadas%20p%C3%BAblicas%20do%20CNPq%20com%20prazo%20aberto%20%C3%A0%20submiss%C3%A3o%20de%20propostas&url=https://www.gov.br/cnpq/resolveuid/c22d2c691d024c60bd605255a204f050,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-6f27a212962e9197,Governança,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/acesso-a-informacao/acoes-e-programas/governanca,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-e25f127678a2663c,Parcerias,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/acesso-a-informacao/acoes-e-programas/parcerias,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-688dabcd5a03cd26,Pioneiras da Ciência,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/acesso-a-informacao/acoes-e-programas/programas/mulher-e-ciencia/pioneiras-da-ciencia-1,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-877a06fd0b6882c6,Plataforma Lattes,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/acesso-a-informacao/acoes-e-programas/plataforma-lattes,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-b55cceaad2b5aedd,Programas,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/acesso-a-informacao/acoes-e-programas/programas,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-f4f0427b406169e7,Programas de Editorial,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/assuntos/popularizacao-da-ciencia/programa-editorial,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-ca2d84adeda026f2,Programas financiados pelo Fundo de Amparo ao Trabalhador,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/acesso-a-informacao/acoes-e-programas/programas-financiados-pelo-fundo-de-amparo-ao-trabalhador,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-16c8b1a786ff1818,Serviços,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/acesso-a-informacao/acoes-e-programas/servicos,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-8bae71ec4ec785d3,7ª Chamada pública MCTI/CNPq/BRICS-STI Nº 14/2026,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/todas-as-chamadas/chamadas-2026/chamada-no-14-2026/chamada-publica-cnpq-N-14-2026,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-7e376d5554304bee,Abrir menu principal de navegação,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/assuntos/defeso-eleitoral/copy_of_veja-as-chamadas-com-inscricoes-abertas-no-cnpq,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-df98882d727b1d51,Chamada CNPq/FNDCT nº 06/2026 – UNIVERSAL,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/todas-as-chamadas/chamadas-2026/chamada-no-06-2026/chamada-publica-cnpq-N-06-2026,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-dc09ae642fda3e7c,Chamada CNPq/MinC nº 17/2026 - Apoio ao funcionamento de incubadoras voltadas à Economia Criativa,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/todas-as-chamadas/chamadas-2026/chamada-no-17-2026/chamada-publica-cnpq-N-17-2026,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-4c312115199511ce,Chamadas Abertas,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/abertas-para-submissao,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-3f48513882e5b9a3,Chamadas em Análise,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/analise-em-andamento,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-f69c924e3c7c6730,Compartilhe por Facebook,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,http://www.facebook.com/sharer.php?u=https://www.gov.br/cnpq/pt-br/assuntos/defeso-eleitoral/copy_of_veja-as-chamadas-com-inscricoes-abertas-no-cnpq,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-9065d65ba70a7a2a,Compartilhe por WhatsApp,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://api.whatsapp.com/send?text=https://www.gov.br/cnpq/pt-br/assuntos/defeso-eleitoral/copy_of_veja-as-chamadas-com-inscricoes-abertas-no-cnpq,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-8a7c6f8556c864f3,"Mapa de Fomento em Ciência, Tecnologia e Inovação - Bolsas e Projetos Vigentes",Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/acesso-a-informacao/bolsas-e-auxilios/mapa-de-fomento-em-ciencia-tecnologia-e-inovacao,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-31d32e5ac90fc7f1,Resultados,Candidate observed on an official source page; detail verification pending.,CNPq,opportunity_candidate,"[""research"", ""innovation"", ""sustainability""]",[],[],{},,UNKNOWN,https://www.gov.br/cnpq/pt-br/chamadas/resultados-publicados,cnpq-chamadas,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-7f9057cba96257f6,Chamada Pública para Envio de Proposta de Curso Novo - Edital nº 20/2026,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/centrais-de-conteudo/editais/edital_2844920.pdf/@@display-file/file,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-eff97b8786bdf420,Programa CAPES/Purdue para Projetos Conjuntos de Pesquisa,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/estados-unidos/programa-capes-purdue-para-projetos-conjuntos-de-pesquisa,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-38ffcc5c9d88ba5c,Programa Capes/MES-Cuba - Projetos,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/cuba/mes-projetos,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-6ecd945e76b129ca,"Programas, Projetos, Ações, Obras e Atividades",Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/programas-projetos-acoes-obras-e-atividades,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-35affdbdcc58d735,Projetos de Cooperação entre Instituições para Qualificação de Profissionais de Nível Superior (PCI),Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sistema-nacional-de-pos-graduacao-snpg/pci,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-77332c5e57c50bb0,Ações e Programas,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-f3c33cb3bc85841b,CAPES/CNJ - Apoio a Pesquisas Judiciárias Constitucionais,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/formacao-de-recursos-humanos-em-areas-estrategicas/capes-cnj-apoio-a-pesquisas-judiciarias-constitucionais,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-2208b06f333631e3,Plano Nacional de Formação de Professores da Educação Básica (Parfor),Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-basica/parfor/parfor,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-f9a739dd14ad3e4b,Política de Novação para Bolsistas e Ex-bolsistas no Exterior,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/politica-de-novacao-para-bolsistas-e-ex-bolsistas-no-exterior,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
candidate-7c03a6ebac87d0e5,Programa AURORA - Continuidade da Trajetória de Mães Cientistas,Candidate observed on an official source page; detail verification pending.,CAPES,opportunity_candidate,"[""research"", ""education"", ""innovation""]",[],[],{},,UNKNOWN,https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/programa-aurora,capes-editais,,2026-08-26T00:17:46Z,2026-08-26T00:12:06Z,2026-08-26T00:17:46Z,0.55
